"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-01-21",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-01-22",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-01-23",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-01-24",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-01-25",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-01-26",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-01-27",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-01-28",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-01-29",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-01-30",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-01-31",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-01",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-02",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-03",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-04",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-05",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-06",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-07",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-08",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-09",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-10",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-11",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-12",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-13",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-14",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-15",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-16",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-17",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-18",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-19",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-20",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-21",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-22",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-23",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-24",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-25",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-26",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-27",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-02-28",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-01",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-02",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-03",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-04",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-05",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-06",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-07",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-08",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-09",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-10",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-11",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-12",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-13",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-14",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-15",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-16",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-17",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-18",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-19",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-20",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-21",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-22",,,,,,,,,,,,,,,"0.04",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-23",,,,,,,,,,,,,,,"0.25",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-24",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-25",,,,,,,,,,,,,,,"0.02",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-26",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-27",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-28",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-29",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-30",,,,,,,,,,,,,,,"0.66",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-03-31",,,,,,,,,,,,,,,"0.02",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-01",,,,,,,,,,,,,,,"0.02",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-02",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-03",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-04",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-05",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-06",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-07",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-08",,,,,,,,,,,,,,,"0.01",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-09",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-10",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-11",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-12",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-13",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-14",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-15",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-16",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-17",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-18",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-19",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-20",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-21",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-22",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-23",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-24",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-25",,,,,,,,,,,,,,,"0.04",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-26",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-27",,,,,,,,,,,,,,,"0.51",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-28",,,,,,,,,,,,,,,"0.64",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-29",,,,,,,,,,,,,,,"0.05",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-04-30",,,,,,,,,,,,,,,"0.01",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-01",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-02",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-03",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-04",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-05",,,,,,,,,,,,,,,"0.10",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-06",,,,,,,,,,,,,,,"0.02",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-07",,,,,,,,,,,,,,,"0.24",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-08",,,,,,,,,,,,,,,"2.28",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-09",,,,,,,,,,,,,,,"0.81",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-10",,,,,,,,,,,,,,,"0.24",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-11",,,,,,,,,,,,,,,"0.02",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-12",,,,,,,,,,,,,,,"0.01",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-13",,,,,,,,,,,,,,,"0.08",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-14",,,,,,,,,,,,,,,"0.02",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-15",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-16",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-17",,,,,,,,,,,,,,,"0.04",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-18",,,,,,,,,,,,,,,"0.06",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-19",,,,,,,,,,,,,,,"0.08",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-20",,,,,,,,,,,,,,,"0.06",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-21",,,,,,,,,,,,,,,"0.43",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-22",,,,,,,,,,,,,,,"0.24",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-23",,,,,,,,,,,,,,,"1.83",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-24",,,,,,,,,,,,,,,"0.98",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-25",,,,,,,,,,,,,,,"0.37",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-26",,,,,,,,,,,,,,,"0.24",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-27",,,,,,,,,,,,,,,"0.03",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-28",,,,,,,,,,,,,,,"0.44",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-29",,,,,,,,,,,,,,,"0.01",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-30",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-05-31",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-01",,,,,,,,,,,,,,,"0.09",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-02",,,,,,,,,,,,,,,"0.03",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-03",,,,,,,,,,,,,,,"0.01",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-04",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-05",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-06",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-07",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-08",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-09",,,,,,,,,,,,,,,"0.03",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-10",,,,,,,,,,,,,,,"0.50",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-11",,,,,,,,,,,,,,,"0.04",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-12",,,,,,,,,,,,,,,"0.01",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-13",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-14",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-15",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-16",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-17",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-18",,,,,,,,,,,,,,,"2.50",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-19",,,,,,,,,,,,,,,"0.56",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-20",,,,,,,,,,,,,,,"0.24",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-21",,,,,,,,,,,,,,,"0.03",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-22",,,,,,,,,,,,,,,"1.13",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-23",,,,,,,,,,,,,,,"0.01",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-24",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-25",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-26",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-27",,,,,,,,,,,,,,,"0.13",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-28",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-29",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009168","KARRAGULLEN, AS","-32.1189","116.1206","300.0","2014-06-30",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-01",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-02",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-03",,,,,,,,,,,,,,,"0.02",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-04",,,,,,,,,,,,,,,"0.02",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-05",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-06",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-07",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-08",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-09",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-10",,,,,,,,,,,,,,,"0.60",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-11",,,,,,,,,,,,,,,"0.01",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-12",,,,,,,,,,,,,,,"0.40",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-13",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-14",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-15",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-16",,,,,,,,,,,,,,,"0.47",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-17",,,,,,,,,,,,,,,"0.97",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-18",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-19",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-20",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-21",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-22",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-23",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-24",,,,,,,,,,,,,,,"0.59",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-25",,,,,,,,,,,,,,,"0.00",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-26",,,,,,,,,,,,,,,"0.73",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-27",,,,,,,,,,,,,,,"1.26",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-28",,,,,,,,,,,,,,,"0.17",",,a",,,,,,
"ASN00009202","MOUNT HELENA, AS","-31.8344","116.2197","300.0","2013-07-29",,,,,,,,,,,,,,,"0.02",",,a",,,,,,
